Frame,Openness,MAR,Kelas
86,0.3934065934065934,0.4347826086956521,3
87,0.3490079365079365,0.4166666666666667,3
88,0.3978632478632479,0.4166666666666667,3
89,0.4000000000000001,0.4347826086956521,3
90,0.4076923076923077,0.4163054471218133,3
91,0.4064102564102564,0.4375,3
92,0.3999999999999999,0.4347826086956521,3
93,0.4012820512820512,0.4347826086956521,3
94,0.3858974358974358,0.4347826086956521,3
95,0.3628205128205128,0.4347826086956521,3
96,0.3923076923076923,0.4347826086956521,3
97,0.3846153846153846,0.4347826086956521,3
98,0.3846153846153846,0.4347826086956521,3
99,0.4230769230769231,0.4347826086956521,3
100,0.4230769230769231,0.4347826086956521,3
101,0.4076923076923077,0.4347826086956521,3
102,0.3999999999999999,0.4130434782608695,3
103,0.3884615384615383,0.4347826086956521,3
104,0.4153846153846154,0.4130434782608695,3
105,0.3807692307692307,0.3958333333333333,3
106,0.4153846153846154,0.4347826086956521,3
107,0.4076923076923077,0.4347826086956521,3
108,0.4153846153846154,0.4166666666666667,3
109,0.4230769230769231,0.4347826086956521,3
110,0.4384615384615384,0.4347826086956521,3
111,0.4230769230769231,0.4130434782608695,3
112,0.446153846153846,0.4347826086956521,3
113,0.3076923076923076,0.4347826086956521,3
114,0.4153846153846154,0.4347826086956521,3
115,0.4307692307692307,0.4347826086956521,3
116,0.2782051282051281,0.4347826086956521,3
117,0.3,0.4347826086956521,3
118,0.3384615384615384,0.4347826086956521,3
119,0.3288461538461538,0.4347826086956521,3
120,0.4000000000000001,0.4347826086956521,3
121,0.4307692307692307,0.4347826086956521,3
122,0.3096153846153845,0.4347826086956521,3
123,0.4153846153846154,0.4347826086956521,3
124,0.3096153846153845,0.4347826086956521,3
125,0.4076923076923077,0.4347826086956521,3
126,0.4326923076923076,0.4347826086956521,3
127,0.3923076923076923,0.4130434782608695,3
128,0.4000000000000001,0.4347826086956521,3
129,0.3,0.4347826086956521,3
130,0.4000000000000001,0.4347826086956521,3
131,0.4076923076923077,0.4130434782608695,3
132,0.4076923076923077,0.4318181818181818,3
133,0.4076923076923077,0.3958333333333333,3
134,0.4153846153846154,0.3958333333333333,3
135,0.4153846153846154,0.4375,3
136,0.4230769230769231,0.4347826086956521,3
137,0.4076923076923077,0.3958333333333333,3
138,0.3923076923076923,0.4375,3
139,0.3999999999999999,0.4130434782608695,3
140,0.3923076923076923,0.4375,3
141,0.3846153846153845,0.4347826086956521,3
142,0.4000000000000001,0.4375,3
143,0.3923076923076923,0.4375,3
144,0.4000000000000001,0.4130434782608695,3
145,0.3769230769230768,0.4166666666666667,3
146,0.4076923076923077,0.4166666666666667,3
147,0.4000000000000001,0.4130434782608695,3
148,0.3846153846153846,0.4375,3
149,0.3769230769230768,0.3958333333333333,3
150,0.3923076923076923,0.4166666666666667,3
151,0.3923076923076923,0.4347826086956521,3
152,0.3846153846153845,0.3958333333333333,3
153,0.4153846153846154,0.4347826086956521,3
154,0.4000000000000001,0.4130434782608695,3
155,0.4000000000000001,0.4166666666666667,3
156,0.3461538461538462,0.4130434782608695,3
157,0.3737179487179486,0.4130434782608695,3
158,0.3352564102564102,0.4347826086956521,3
159,0.3,0.4130434782608695,3
160,0.2433760683760683,0.4375,3
161,0.2623397435897436,0.4166666666666667,3
162,0.4057692307692308,0.4130434782608695,3
163,0.4634615384615385,0.4130434782608695,3
164,0.4000000000000001,0.4166666666666667,3
165,0.4076923076923077,0.4347826086956521,3
166,0.3846153846153845,0.4166666666666667,3
167,0.3923076923076923,0.3958333333333333,3
168,0.4230769230769231,0.4130434782608695,3
169,0.4711538461538462,0.4318181818181818,3
170,0.4769230769230769,0.4375,3
171,0.446153846153846,0.4130434782608695,3
172,0.4538461538461538,0.4166666666666667,3
173,0.4544871794871795,0.4347826086956521,3
174,0.4384615384615384,0.4318181818181818,3
175,0.4307692307692307,0.4347826086956521,3
176,0.4153846153846154,0.4347826086956521,3
177,0.4182234432234432,0.4347826086956521,3
178,0.4153846153846154,0.4166666666666667,3
179,0.3384615384615385,0.4347826086956521,3
180,0.3999999999999999,0.4347826086956521,3
181,0.2923076923076923,0.4347826086956521,3
182,0.4705128205128205,0.4347826086956521,3
183,0.4410256410256409,0.4130434782608695,3
184,0.4455128205128205,0.4318181818181818,3
185,0.408974358974359,0.4318181818181818,3
186,0.4000000000000001,0.4347826086956521,3
187,0.3307692307692307,0.4347826086956521,3
188,0.4371794871794871,0.4166666666666667,3
189,0.4423076923076922,0.4347826086956521,3
190,0.4153846153846154,0.4130434782608695,3
191,0.4130952380952381,0.391304347826087,3
192,0.3294871794871795,0.4347826086956521,3
193,0.3897435897435897,0.4347826086956521,3
194,0.3961538461538461,0.4347826086956521,3
195,0.4230769230769231,0.4347826086956521,3
196,0.4298534798534798,0.4437872513559369,3
197,0.4231837606837607,0.4347826086956521,3
198,0.4205128205128205,0.4347826086956521,3
199,0.4576923076923077,0.4347826086956521,3
200,0.4291208791208791,0.4130434782608695,3
201,0.4230769230769231,0.4347826086956521,3
202,0.4294871794871794,0.4130434782608695,3
203,0.3230769230769231,0.4318181818181818,3
204,0.3307692307692307,0.4130434782608695,3
205,0.3307692307692307,0.4130434782608695,3
206,0.4499999999999999,0.4130434782608695,3
207,0.4499999999999999,0.4130434782608695,3
208,0.3076923076923076,0.4130434782608695,3
209,0.4205128205128205,0.4313727787271748,3
210,0.4269230769230769,0.4130434782608695,3
211,0.4269230769230769,0.4166666666666667,3
212,0.4243589743589743,0.4130434782608695,3
213,0.4307692307692307,0.3958333333333333,3
214,0.4397435897435897,0.3958333333333333,3
215,0.3538461538461538,0.4347826086956521,3
216,0.4448717948717948,0.3958333333333333,3
217,0.4615384615384615,0.391304347826087,3
218,0.4153846153846154,0.4313727787271748,3
219,0.4512820512820513,0.391304347826087,3
220,0.4615384615384616,0.4086689482678498,3
221,0.4538461538461538,0.4130434782608695,3
222,0.4025641025641026,0.4130434782608695,3
223,0.4025641025641026,0.4318181818181818,3
224,0.4512820512820513,0.4130434782608695,3
225,0.4025641025641026,0.4318181818181818,3
226,0.4000000000000001,0.4130434782608695,3
227,0.4384615384615384,0.391304347826087,3
228,0.4076923076923077,0.4318181818181818,3
229,0.4327838827838827,0.4343722427630694,3
230,0.3423076923076922,0.4343722427630694,3
231,0.4346153846153845,0.4343722427630694,3
232,0.4113553113553114,0.4343722427630694,3
233,0.4410256410256409,0.4437872513559369,3
234,0.3884615384615383,0.4347826086956521,3
235,0.3999999999999999,0.4347826086956521,3
236,0.3153846153846154,0.4313727787271748,3
237,0.4115384615384616,0.4318181818181818,3
238,0.4474358974358973,0.4318181818181818,3
239,0.4346153846153845,0.391304347826087,3
240,0.3153846153846154,0.3954901747657227,3
241,0.4211538461538461,0.4126536306249159,3
242,0.3846153846153845,0.4313727787271748,3
243,0.3999999999999999,0.4130434782608695,3
244,0.3538461538461538,0.4086689482678498,3
245,0.323076923076923,0.4090909090909091,3
246,0.3538461538461538,0.4130434782608695,3
247,0.3512820512820513,0.4318181818181818,3
248,0.4000000000000001,0.4166666666666667,3
249,0.3615384615384615,0.4313727787271748,3
250,0.3743589743589743,0.4318181818181818,3
251,0.3999999999999999,0.4126536306249159,3
252,0.3461538461538462,0.4318181818181818,3
253,0.3961538461538461,0.4130434782608695,3
254,0.3897435897435897,0.4347826086956521,3
255,0.3,0.4130434782608695,3
256,0.2153846153846154,0.4130434782608695,3
257,0.4576923076923077,0.4347826086956521,3
258,0.2461538461538461,0.4347826086956521,3
259,0.4163003663003663,0.4347826086956521,3
260,0.2769230769230769,0.4130434782608695,3
261,0.2291208791208791,0.4347826086956521,3
262,0.2461538461538461,0.4343722427630694,3
263,0.304532967032967,0.4347826086956521,3
264,0.4141025641025641,0.4343722427630694,3
265,0.2989010989010989,0.4318181818181818,3
266,0.3384615384615385,0.4086689482678498,3
267,0.3998168498168498,0.4343722427630694,3
268,0.4025641025641026,0.4437872513559369,3
269,0.4461538461538462,0.4347826086956521,3
270,0.3857142857142856,0.4347826086956521,3
271,0.3999999999999999,0.4347826086956521,3
272,0.3659722222222222,0.4347826086956521,3
273,0.2623397435897436,0.4347826086956521,3
274,0.26875,0.4343722427630694,3
275,0.3942307692307692,0.4126536306249159,3
276,0.4384615384615384,0.4347826086956521,3
277,0.4384615384615384,0.4347826086956521,3
278,0.4230769230769231,0.4347826086956521,3
279,0.4339743589743589,0.4347826086956521,3
280,0.2897435897435897,0.4347826086956521,3
281,0.3860042735042734,0.4130434782608695,3
282,0.4282051282051282,0.4347826086956521,3
283,0.4231684981684981,0.4347826086956521,3
284,0.3371794871794871,0.4347826086956521,3
285,0.35,0.4130434782608695,3
286,0.3336996336996337,0.4347826086956521,3
287,0.4666666666666667,0.4347826086956521,3
288,0.4717948717948718,0.4347826086956521,3
289,0.3705128205128205,0.4130434782608695,3
290,0.3705128205128205,0.4130434782608695,3
291,0.4025641025641026,0.4347826086956521,3
292,0.3705128205128205,0.4130434782608695,3
293,0.3448717948717949,0.4347826086956521,3
294,0.4025641025641026,0.4347826086956521,3
295,0.408974358974359,0.4347826086956521,3
296,0.4551282051282051,0.4347826086956521,3
297,0.3732600732600732,0.4130434782608695,3
298,0.3192307692307692,0.4347826086956521,3
299,0.3576923076923077,0.391304347826087,3
300,0.3461538461538462,0.4347826086956521,3
301,0.3397435897435898,0.4126536306249159,3
302,0.2871794871794871,0.4130434782608695,3
303,0.358974358974359,0.4343722427630694,3
304,0.4423076923076922,0.4343722427630694,3
305,0.3256410256410256,0.4347826086956521,3
306,0.3741758241758241,0.4343722427630694,3
307,0.3256410256410256,0.4343722427630694,3
308,0.359065934065934,0.4343722427630694,3
309,0.3538461538461538,0.4126536306249159,3
310,0.3538461538461538,0.4343722427630694,3
311,0.4217948717948718,0.3909350184867624,3
312,0.4282051282051282,0.4343722427630694,3
313,0.3621794871794871,0.4343722427630694,3
314,0.3256410256410256,0.4130434782608695,3
315,0.3384615384615385,0.4130434782608695,3
316,0.3128205128205127,0.4347826086956521,3
317,0.4583333333333333,0.4347826086956521,3
318,0.4153846153846154,0.4126536306249159,3
319,0.4435897435897436,0.4126536306249159,3
320,0.3384615384615385,0.4126536306249159,3
321,0.4399572649572649,0.4343722427630694,3
322,0.3846153846153845,0.4126536306249159,3
323,0.4769230769230769,0.4126536306249159,3
324,0.3277777777777778,0.4130434782608695,3
325,0.3512820512820513,0.4347826086956521,3
326,0.4038461538461538,0.4343722427630694,3
327,0.4230769230769231,0.4347826086956521,3
328,0.358974358974359,0.4130434782608695,3
329,0.3256410256410256,0.4130434782608695,3
330,0.3397435897435898,0.4130434782608695,3
331,0.3128205128205127,0.4130434782608695,3
332,0.4282051282051282,0.4347826086956521,3
333,0.4108058608058608,0.4347826086956521,3
334,0.4153846153846154,0.4347826086956521,3
335,0.3397435897435898,0.4130434782608695,3
336,0.4217948717948718,0.4347826086956521,3
337,0.3952380952380953,0.4126536306249159,3
338,0.3445054945054945,0.4130434782608695,3
339,0.3423076923076922,0.4343722427630694,3
340,0.3397435897435898,0.4130434782608695,3
341,0.3192307692307691,0.4318181818181818,3
342,0.4611721611721612,0.4130434782608695,3
343,0.3494505494505495,0.4318181818181818,3
344,0.4547619047619047,0.4318181818181818,3
345,0.3515873015873016,0.4318181818181818,3
346,0.3749999999999999,0.4130434782608695,3
347,0.3521978021978022,0.4347826086956521,3
348,0.3956043956043956,0.4130434782608695,3
349,0.4692307692307693,0.4130434782608695,3
350,0.4551282051282051,0.4130434782608695,3
351,0.4478174603174603,0.4318181818181818,3
352,0.4483516483516483,0.4130434782608695,3
353,0.3988247863247863,0.3954901747657227,3
354,0.4217948717948718,0.4126536306249159,3
355,0.4001984126984126,0.4126536306249159,3
356,0.4551282051282051,0.4347826086956521,3
357,0.4167582417582418,0.4343722427630694,3
358,0.4769230769230769,0.4130434782608695,3
359,0.3641025641025641,0.4347826086956521,3
360,0.4051282051282052,0.4130434782608695,3
361,0.332051282051282,0.4318181818181818,3
362,0.4725427350427351,0.4318181818181818,3
363,0.3641025641025641,0.4347826086956521,3
364,0.3512820512820513,0.4347826086956521,3
365,0.3833333333333332,0.4353542954443575,3
366,0.4923076923076923,0.4130434782608695,3
367,0.375091575091575,0.4130434782608695,3
368,0.4191239316239316,0.4347826086956521,3
369,0.4455128205128205,0.4347826086956521,3
370,0.4061507936507937,0.4130434782608695,3
371,0.4200396825396825,0.4130434782608695,3
372,0.4319444444444444,0.4318181818181818,3
373,0.425,0.4126536306249159,3
374,0.3683760683760683,0.4130434782608695,3
375,0.4217948717948718,0.4126536306249159,3
376,0.4153846153846154,0.4126536306249159,3
377,0.4256410256410256,0.4126536306249159,3
378,0.3521978021978022,0.4126536306249159,3
379,0.4942307692307692,0.4126536306249159,3
380,0.4327838827838827,0.4318181818181818,3
381,0.3935897435897436,0.4130434782608695,3
382,0.4692307692307693,0.4126536306249159,3
383,0.3432692307692307,0.4313727787271748,3
384,0.375091575091575,0.4318181818181818,3
385,0.4666666666666667,0.4126536306249159,3
386,0.467948717948718,0.4130434782608695,3
387,0.467948717948718,0.4347826086956521,3
388,0.4346153846153845,0.4130434782608695,3
389,0.3876068376068376,0.4318181818181818,3
390,0.4282051282051282,0.4130434782608695,3
391,0.4295787545787545,0.4130434782608695,3
392,0.4217948717948718,0.4318181818181818,3
393,0.4294871794871794,0.4130434782608695,3
394,0.3128205128205127,0.4313727787271748,3
395,0.4282051282051282,0.4130434782608695,3
396,0.3105311355311355,0.4126536306249159,3
397,0.3192307692307692,0.4130434782608695,3
398,0.4153846153846154,0.4347826086956521,3
399,0.3833333333333333,0.4347826086956521,3
400,0.4846153846153846,0.4347826086956521,3
401,0.4664835164835164,0.4375,3
402,0.4418650793650793,0.4347826086956521,3
403,0.471474358974359,0.4130434782608695,3
404,0.3762820512820512,0.4347826086956521,3
405,0.2895833333333333,0.4347826086956521,3
406,0.26875,0.4313727787271748,3
407,0.3506410256410256,0.4318181818181818,3
408,0.4159340659340659,0.4347826086956521,3
409,0.4474358974358973,0.4126536306249159,3
410,0.3576923076923077,0.4347826086956521,3
411,0.4388888888888888,0.4318181818181818,3
412,0.3384615384615385,0.4343722427630694,3
413,0.3256410256410256,0.4347826086956521,3
414,0.3240384615384615,0.4130434782608695,3
415,0.3692307692307692,0.4347826086956521,3
416,0.3871794871794872,0.4126536306249159,3
417,0.3916666666666666,0.4130434782608695,3
418,0.3256410256410256,0.4130434782608695,3
419,0.3769230769230768,0.4130434782608695,3
420,0.3538461538461538,0.4318181818181818,3
421,0.3641025641025641,0.4130434782608695,3
422,0.4538461538461538,0.4347826086956521,3
423,0.2948717948717949,0.4343722427630694,3
424,0.3538461538461538,0.4343722427630694,3
425,0.4752136752136752,0.4347826086956521,3
426,0.4923076923076923,0.4343722427630694,3
427,0.4410256410256409,0.4343722427630694,3
428,0.4538461538461538,0.4343722427630694,3
429,0.3897435897435897,0.4347826086956521,3
430,0.3384615384615384,0.4347826086956521,3
431,0.3384615384615384,0.4318181818181818,3
432,0.3384615384615384,0.4130434782608695,3
433,0.4410256410256409,0.4130434782608695,3
434,0.3717948717948717,0.4130434782608695,3
435,0.3128205128205129,0.4313727787271748,3
436,0.4487179487179487,0.4313727787271748,3
437,0.4410256410256409,0.4318181818181818,3
438,0.332051282051282,0.4318181818181818,3
439,0.3888278388278388,0.4130434782608695,3
440,0.3769230769230769,0.4130434782608695,3
441,0.2935897435897436,0.4130434782608695,3
442,0.3961538461538461,0.4130434782608695,3
443,0.3538461538461538,0.4130434782608695,3
444,0.3538461538461538,0.4130434782608695,3
445,0.4538461538461538,0.4130434782608695,3
446,0.3769230769230768,0.4347826086956521,3
447,0.4282051282051282,0.4347826086956521,3
448,0.4730769230769231,0.4130434782608695,3
449,0.3487179487179486,0.4347826086956521,3
450,0.3192307692307691,0.4130434782608695,3
451,0.4628205128205128,0.4347826086956521,3
452,0.446153846153846,0.4437872513559369,3
453,0.4282051282051282,0.4347826086956521,3
454,0.4044871794871795,0.4347826086956521,3
455,0.3615384615384615,0.4347826086956521,3
456,0.4141025641025641,0.4347826086956521,3
457,0.4384615384615384,0.4343722427630694,3
458,0.3512820512820513,0.4343722427630694,3
459,0.3769230769230768,0.4433683864666135,3
460,0.1846153846153846,0.4130434782608695,3
461,0.3525641025641026,0.4347826086956521,3
462,0.332051282051282,0.4130434782608695,3
463,0.3192307692307691,0.4353542954443575,3
464,0.3064102564102564,0.3999311621903065,3
465,0.3064102564102564,0.4313727787271748,3
466,0.1544871794871795,0.4126536306249159,3
467,0.3,0.4343722427630694,3
468,0.3333333333333333,0.4347826086956521,3
469,0.3897435897435897,0.4347826086956521,3
470,0.3769230769230768,0.4347826086956521,3
471,0.4679487179487179,0.4347826086956521,3
472,0.3897435897435897,0.4347826086956521,3
473,0.408974358974359,0.4347826086956521,3
474,0.4384615384615384,0.4318181818181818,3
475,0.3064102564102564,0.391304347826087,3
476,0.4378205128205127,0.4343722427630694,3
477,0.4378205128205127,0.4412321264175703,3
478,0.4115384615384616,0.4318181818181818,3
479,0.4269230769230769,0.4313727787271748,3
480,0.4538461538461538,0.4318181818181818,3
481,0.4346153846153845,0.4347826086956521,3
482,0.4282051282051282,0.4126536306249159,3
483,0.1692307692307692,0.4347826086956521,3
484,0.408974358974359,0.4318181818181818,3
485,0.4410256410256409,0.4347826086956521,3
486,0.3615384615384615,0.4126536306249159,3
487,0.4512820512820513,0.4130434782608695,3
488,0.3725274725274725,0.4347826086956521,3
489,0.3141941391941391,0.4347826086956521,3
490,0.4378205128205127,0.4130434782608695,3
491,0.3208791208791209,0.4126536306249159,3
492,0.2807692307692307,0.4347826086956521,3
493,0.3448717948717948,0.4318181818181818,3
494,0.3692307692307692,0.4136468777678249,3
495,0.3368589743589743,0.4347826086956521,3
496,0.4036324786324787,0.4347826086956521,3
497,0.3208333333333333,0.4347826086956521,3
498,0.3032051282051282,0.4347826086956521,3
499,0.3958333333333333,0.4437872513559369,3
500,0.3538461538461538,0.4347826086956521,3
501,0.4593406593406593,0.4347826086956521,3
502,0.4923076923076923,0.4347826086956521,3
503,0.4923076923076923,0.4130434782608695,3
504,0.4878205128205128,0.4347826086956521,3
505,0.332051282051282,0.4353542954443575,3
506,0.3256410256410256,0.4097217358481806,3
507,0.332051282051282,0.3863636363636363,3
508,0.3128205128205127,0.4090909090909091,3
509,0.3897435897435897,0.4047619047619047,3
510,0.4725427350427351,0.4130434782608695,3
511,0.3769230769230768,0.4097217358481806,3
512,0.4230769230769231,0.4097217358481806,3
513,0.3923076923076923,0.3919077473330423,3
514,0.3192307692307692,0.4090909090909091,3
515,0.3576923076923077,0.4097217358481806,3
516,0.2871794871794871,0.4347826086956521,3
517,0.3923076923076923,0.3919077473330423,3
518,0.45,0.4347826086956521,3
519,0.4346153846153845,0.4130434782608695,3
520,0.3346153846153846,0.4343722427630694,3
521,0.3474358974358975,0.4347826086956521,3
522,0.373076923076923,0.391304347826087,3
523,0.3769230769230768,0.4343722427630694,3
524,0.3412087912087911,0.4130434782608695,3
525,0.3155677655677655,0.3919077473330423,3
526,0.3538461538461538,0.4097217358481806,3
527,0.3659722222222222,0.3909350184867624,3
528,0.3662393162393162,0.4130434782608695,3
529,0.3384615384615385,0.3919077473330423,3
530,0.2775641025641026,0.4136151650095749,3
531,0.1902243589743589,0.3915378484801346,3
532,0.3538461538461538,0.4353542954443575,3
533,0.3846153846153845,0.4136151650095749,3
534,0.3461538461538462,0.4343722427630694,3
535,0.3814102564102564,0.4353542954443575,3
536,0.4000000000000001,0.4130434782608695,3
537,0.3897435897435897,0.4097217358481806,3
538,0.3769230769230768,0.4130434782608695,3
539,0.3769230769230768,0.4090909090909091,3
540,0.3846153846153845,0.3919431818679653,3
541,0.3769230769230768,0.4090909090909091,3
542,0.3615384615384615,0.4136151650095749,3
543,0.3615384615384615,0.4318181818181818,3
544,0.3824175824175824,0.391304347826087,3
545,0.2769230769230769,0.4126536306249159,3
546,0.3724358974358974,0.4347826086956521,3
547,0.3807692307692307,0.4313727787271748,3
548,0.367032967032967,0.4318181818181818,3
549,0.3769230769230768,0.4343722427630694,3
550,0.3641025641025641,0.4126536306249159,3
551,0.3794871794871794,0.4130434782608695,3
552,0.3782051282051281,0.4318181818181818,3
553,0.4076923076923077,0.4090909090909091,3
554,0.4076923076923077,0.4130434782608695,3
555,0.4166666666666667,0.4126536306249159,3
556,0.3916666666666666,0.4086689482678498,3
557,0.425,0.4086689482678498,3
558,0.4225961538461538,0.4414071893060837,3
559,0.4527777777777778,0.4343722427630694,3
560,0.3799679487179487,0.4092991243526869,3
561,0.26875,0.4132564606182881,3
562,0.2583333333333333,0.4287852281820778,3
563,0.2131944444444444,0.4136468777678249,3
564,0.3227272727272727,0.4050026534743531,3
565,0.2375,0.4762769185637771,3
566,0.33125,0.4092991243526869,3
567,0.44375,0.4418629531748418,3
568,0.44375,0.4414071893060837,3
569,0.4051136363636363,0.4347826086956521,3
570,0.3333333333333333,0.4391333316261785,3
571,0.4111111111111111,0.4047619047619047,3
572,0.3823863636363636,0.4320029548120119,3
573,0.4505681818181818,0.4320029548120119,3
574,0.3769230769230768,0.4092991243526869,3
575,0.425,0.4093361313376585,3
576,0.3520833333333333,0.4092991243526869,3
577,0.3583333333333333,0.4320029548120119,3
578,0.3846153846153846,0.4097217358481806,3
579,0.3333333333333333,0.4050026534743531,3
580,0.4057692307692308,0.4092991243526869,3
581,0.3801282051282051,0.4054615801411048,3
582,0.4041666666666666,0.4324490085754533,3
583,0.3942307692307692,0.4412321264175703,3
584,0.3729166666666666,0.4384336562469785,3
585,0.3628205128205128,0.4280863447390446,3
586,0.3666666666666666,0.4313727787271748,3
587,0.3583333333333333,0.4090909090909091,3
588,0.4107371794871794,0.4318181818181818,3
589,0.3208333333333332,0.4090909090909091,3
590,0.3474358974358975,0.4090909090909091,3
591,0.3625,0.4092991243526869,3
592,0.3314102564102564,0.4318181818181818,3
593,0.35,0.4086689482678498,3
594,0.3999999999999999,0.4047619047619047,3
595,0.39375,0.4043037700313199,3
596,0.3711538461538461,0.4086689482678498,3
597,0.3923076923076923,0.4313727787271748,3
598,0.3745192307692308,0.4097217358481806,3
599,0.3514423076923077,0.4092991243526869,3
600,0.3711538461538461,0.4525290375639967,3
601,0.3237179487179487,0.4313727787271748,3
602,0.3591346153846154,0.4086689482678498,3
603,0.3384615384615384,0.4086689482678498,3
604,0.3833333333333333,0.3866323008783336,3
605,0.3538461538461538,0.4407770132212466,3
606,0.3416666666666666,0.4086689482678498,3
607,0.3416666666666666,0.4320029548120119,3
608,0.3749999999999999,0.4318181818181818,3
609,0.3541666666666667,0.4313727787271748,3
610,0.3403846153846154,0.4287852281820778,3
611,0.3333333333333333,0.4320029548120119,3
612,0.35,0.4280863447390446,3
613,0.3333333333333333,0.4518689194467694,3
614,0.1833333333333333,0.4292711039506286,3
615,0.1775641025641025,0.4090909090909091,3
616,0.1666666666666666,0.4386362931741688,3
617,0.4115384615384616,0.4086689482678498,3
618,0.3999999999999999,0.4086689482678498,3
619,0.3762820512820512,0.4086689482678498,3
620,0.3291666666666666,0.4617199844388603,3
621,0.1557692307692307,0.4313727787271748,3
622,0.125,0.4280863447390446,3
623,0.3604166666666666,0.4313727787271748,3
624,0.3333333333333333,0.4313727787271748,3
625,0.3166666666666667,0.4313727787271748,3
626,0.3230769230769231,0.4313727787271748,3
627,0.3749999999999999,0.4313727787271748,3
628,0.3104166666666667,0.4086689482678498,3
629,0.3,0.4086689482678498,3
630,0.3083333333333333,0.4313727787271748,3
631,0.3314102564102564,0.4313727787271748,3
632,0.3769230769230769,0.4318181818181818,3
633,0.3181818181818182,0.4324490085754533,3
634,0.3711538461538461,0.4318181818181818,3
635,0.4051282051282052,0.4313727787271748,3
636,0.20625,0.4280863447390446,3
637,0.4128205128205128,0.4292711039506286,3
638,0.4057692307692308,0.4280863447390446,3
639,0.4354166666666666,0.4285714285714285,3
640,0.4919191919191919,0.4287852281820778,3
641,0.425,0.4280863447390446,3
642,0.3732323232323232,0.4050026534743531,3
643,0.3208333333333332,0.4097217358481806,3
644,0.3243055555555555,0.4530418185076177,3
645,0.3256410256410256,0.4054615801411048,3
