Frame,EAR,MAR
1,0.3808256198601796,0.4120602152757934
2,0.38830997532818,0.41322477779186
3,0.3656760388175504,0.41376412419281
4,0.3239878118369926,0.41376412419281
5,0.3267856669646667,0.41376412419281
6,0.3109831295482853,0.4366521144258751
7,0.3136081096078705,0.41376412419281
8,0.4063507477151264,0.4354215282840205
9,0.3830642997931629,0.41322477779186
10,0.4083442193577643,0.41322477779186
11,0.3684624037318818,0.4120602152757934
12,0.3636363636363636,0.4172983717131936
13,0.3802867895676312,0.3904344047215151
14,0.4264829258818174,0.41376412419281
15,0.3532923862066933,0.4320029548120119
16,0.3532923862066933,0.4320029548120119
17,0.4347571945666005,0.4337176193670038
18,0.4118932599592784,0.3950120033095458
19,0.4049548598822846,0.3992503882132444
20,0.3838578569993686,0.4337176193670038
21,0.3628896739032189,0.4172983717131936
22,0.3379763472908922,0.4157461095262431
23,0.3636363636363636,0.4157461095262431
24,0.360703620018165,0.4157461095262431
25,0.3636363636363636,0.4168255040979992
26,0.3847769206807037,0.3960375662730495
27,0.4112972598707776,0.4168255040979992
28,0.4240074380419978,0.3960375662730495
29,0.3884148017581657,0.41322477779186
30,0.3628896739032189,0.3954901747657227
31,0.3664342187640377,0.3960375662730495
32,0.3664342187640377,0.4168528386291401
33,0.3875632855950352,0.4126536306249159
34,0.3863636363636363,0.4001796721074812
35,0.3636363636363636,0.4462627445684724
36,0.3863636363636363,0.4376407764540899
37,0.3818181818181818,0.3960375662730495
38,0.4238833677972475,0.4375
39,0.2078910421031439,0.3960375662730495
40,0.2327565299452046,0.3960375662730495
41,0.3099351273505259,0.4168255040979992
42,0.3168751111488148,0.4376407764540899
43,0.3007005218098613,0.3954901747657227
44,0.2979141568955298,0.3954901747657227
45,0.304420498834954,0.4166666666666667
46,0.3245285152818873,0.4349433899300134
47,0.3402557373925892,0.3963811998008426
48,0.3402557373925892,0.3960375662730495
49,0.3176218008819596,0.4163054471218133
50,0.3584375555744074,0.3954901747657227
51,0.3741315082867481,0.3746749024096319
52,0.3402557373925892,0.3963811998008426
53,0.3584375555744074,0.3958333333333333
54,0.3584375555744074,0.3746749024096319
55,0.3810714920850371,0.3755782578608322
56,0.3590909090909091,0.3954901747657227
57,0.3810714920850371,0.3958333333333333
58,0.375,0.4168528386291401
59,0.3358036190637778,0.4168528386291401
60,0.3810714920850371,0.4172145331341759
61,0.3402557373925892,0.4168528386291401
62,0.3402557373925892,0.3802218958658833
63,0.3430535925202633,0.3960375662730495
64,0.3402557373925892,0.3960375662730495
65,0.2942411746381852,0.4172145331341759
66,0.3181818181818182,0.3954901747657227
67,0.3818181818181818,0.3960375662730495
68,0.3628896739032189,0.4201636912819169
69,0.3076931341059058,0.4258439823502821
70,0.3990074380419978,0.4168255040979992
71,0.3628896739032189,0.4163054471218133
72,0.3810714920850371,0.4376407764540899
73,0.2397913245740169,0.4601079815642055
74,0.1818181818181818,0.500067101983425
75,0.2401704861808113,0.3802218958658833
76,0.2609318561442463,0.4001796721074812
77,0.270329589744045,0.4201399432153339
78,0.270329589744045,0.4001796721074812
79,0.3402557373925892,0.3802218958658833
80,0.3276515151515151,0.4001796721074812
81,0.3402557373925892,0.4376407764540899
82,0.304420498834954,0.4196644026631515
83,0.3271477715622267,0.4168255040979992
84,0.3479091415256617,0.4168255040979992
85,0.3507069966533359,0.4168255040979992
86,0.3271477715622267,0.4168255040979992
87,0.3479091415256617,0.4163054471218133
88,0.3479091415256617,0.4163054471218133
89,0.3325690638611555,0.4163054471218133
90,0.3484848484848485,0.4168255040979992
91,0.3512827036125225,0.4163054471218133
92,0.3276515151515151,0.4168528386291401
93,0.3271477715622267,0.3960375662730495
94,0.3479091415256617,0.4001796721074812
95,0.3327576263741466,0.3960375662730495
96,0.3479091415256617,0.41322477779186
97,0.3484848484848485,0.4168528386291401
98,0.3333333333333333,0.4002059150403191
99,0.3863636363636363,0.4126536306249159
100,0.3012605391097198,0.4002059150403191
101,0.3021623028355789,0.3954901747657227
102,0.3007005218098613,0.4376407764540899
103,0.3401624011759461,0.4168528386291401
104,0.304420498834954,0.4451071205019782
105,0.304420498834954,0.4462627445684724
106,0.325181868798389,0.4376407764540899
107,0.3402557373925892,0.3960375662730495
108,0.3636363636363636,0.41322477779186
109,0.3628896739032189,0.4249274152361958
110,0.3628896739032189,0.4168255040979992
111,0.3693181818181818,0.4168528386291401
112,0.3636363636363636,0.4168255040979992
113,0.3628896739032189,0.3950120033095458
114,0.3863636363636363,0.4376407764540899
115,0.3203148295796479,0.4168528386291401
116,0.3628896739032189,0.4168528386291401
117,0.3884033115448231,0.3960375662730495
118,0.3621429841700741,0.4254748067435226
119,0.3628896739032189,0.3950422897236489
120,0.3838578569993686,0.41376412419281
121,0.3990074380419978,0.41322477779186
122,0.3990074380419978,0.4168528386291401
123,0.4309781558683939,0.3915378484801346
124,0.3628896739032189,0.41322477779186
125,0.3628896739032189,0.3915378484801346
126,0.360703620018165,0.41322477779186
127,0.2942411746381852,0.3950120033095458
128,0.3156156675158943,0.3960375662730495
129,0.2494399827001414,0.375252658963165
130,0.2361830476512381,0.3960679313192558
131,0.3176218008819596,0.3960375662730495
132,0.3159822604681692,0.4439395336335575
133,0.3233344583204909,0.41322477779186
134,0.2975875568523752,0.3960375662730495
135,0.3592774838979226,0.4349433899300134
136,0.3239878118369926,0.4439395336335575
137,0.3402557373925892,0.375
138,0.3429487660902776,0.4166666666666667
139,0.3445972195492813,0.375252658963165
140,0.3628896739032189,0.3909350184867624
141,0.3430535925202633,0.375252658963165
142,0.430044793701963,0.3960375662730495
143,0.3800789301270348,0.4136468777678249
144,0.4138393651062963,0.41322477779186
145,0.4737592975524973,0.41322477779186
146,0.3863636363636363,0.4126536306249159
147,0.3656875290308929,0.41322477779186
148,0.325104222241074,0.4349433899300134
149,0.3628896739032189,0.3960375662730495
150,0.3628896739032189,0.375252658963165
151,0.360703620018165,0.4126536306249159
152,0.3402557373925892,0.3915378484801346
153,0.3366442219137,0.3954901747657227
154,0.3788854381999832,0.3954901747657227
155,0.360703620018165,0.3960679313192558
156,0.360703620018165,0.4414071893060837
157,0.3628896739032189,0.4132564606182881
158,0.3628896739032189,0.3915378484801346
159,0.3636363636363636,0.4126536306249159
160,0.3664342187640377,0.4126536306249159
