Frame,time,Openness,MAR
1,0.0,0.491025641025641,0.3846153846153846
2,0.0666666666666666,0.4666666666666667,0.44
3,0.1333333333333333,0.4858974358974359,0.4423076923076923
4,0.2,0.5128205128205128,0.4038461538461538
5,0.2666666666666666,0.4318681318681318,0.4259259259259259
6,0.3333333333333333,0.4858974358974359,0.4423076923076923
7,0.4,0.5128205128205128,0.4230769230769231
8,0.4666666666666667,0.4987179487179486,0.4310425685071749
9,0.5333333333333333,0.5072649572649572,0.44
10,0.6,0.4730769230769231,0.44
11,0.6666666666666666,0.5115384615384615,0.4230769230769231
12,0.7333333333333333,0.4987179487179486,0.44
13,0.8,0.4987179487179486,0.44
14,0.8666666666666667,0.4916666666666666,0.4230769230769231
15,0.9333333333333332,0.4923076923076923,0.4482842712474619
16,1.0,0.4688034188034188,0.4423076923076923
17,1.0666666666666669,0.4987179487179486,0.4423076923076923
18,1.1333333333333333,0.4703296703296704,0.4310425685071749
19,1.2,0.4831501831501831,0.4230769230769231
20,1.2666666666666666,0.5072649572649572,0.4230769230769231
21,1.3333333333333333,0.4288461538461538,0.4230769230769231
22,1.4,0.4846153846153846,0.44
23,1.4666666666666666,0.4602564102564102,0.4230769230769231
24,1.5333333333333332,0.5136752136752136,0.4230769230769231
25,1.6,0.4987179487179486,0.4232216211999677
26,1.6666666666666667,0.4703296703296704,0.4396484218375873
27,1.7333333333333334,0.5136752136752136,0.42
28,1.8,0.5115384615384615,0.4396484218375873
29,1.8666666666666667,0.4575091575091575,0.4196644026631515
30,1.9333333333333331,0.4886446886446886,0.44
31,2.0,0.4770015698587126,0.4375
32,2.0666666666666664,0.4657509157509158,0.4375
33,2.1333333333333333,0.4999999999999999,0.44
34,2.2,0.4987179487179486,0.44
35,2.2666666666666666,0.458974358974359,0.44
36,2.333333333333333,0.4807692307692308,0.4282842712474619
37,2.4,0.4878205128205128,0.4196644026631515
38,2.466666666666667,0.4602564102564102,0.4196644026631515
39,2.533333333333333,0.4923076923076923,0.417187174885433
40,2.6,0.4987179487179486,0.4166666666666667
41,2.6666666666666665,0.4794871794871795,0.4482842712474619
42,2.7333333333333334,0.4944444444444444,0.4002059150403191
43,2.8,0.5044871794871795,0.4168528386291401
44,2.8666666666666667,0.4916666666666666,0.4380205082187664
45,2.933333333333333,0.4916666666666666,0.4166666666666667
46,3.0,0.4602564102564102,0.4166666666666667
47,3.0666666666666664,0.4987179487179486,0.4166666666666667
48,3.1333333333333333,0.4999999999999999,0.3958333333333333
49,3.2,0.4923076923076923,0.4353542954443575
50,3.2666666666666666,0.5072649572649572,0.4353542954443575
51,3.333333333333333,0.5051282051282051,0.3958333333333333
52,3.4,0.4944444444444444,0.4166666666666667
53,3.466666666666667,0.5184294871794872,0.4168528386291401
54,3.533333333333333,0.4725427350427351,0.4168255040979992
55,3.6,0.4666666666666667,0.4353542954443575
56,3.6666666666666665,0.4282051282051282,0.3802218958658833
57,3.733333333333333,0.4858974358974359,0.4130434782608695
58,3.8,0.4794871794871795,0.375
59,3.8666666666666663,0.4858974358974359,0.3954901747657227
60,3.933333333333333,0.4987179487179486,0.3958333333333333
61,4.0,0.4474358974358974,0.3958333333333333
62,4.066666666666666,0.5072649572649572,0.4166666666666667
63,4.133333333333333,0.4816239316239316,0.4
64,4.2,0.4384615384615384,0.3958333333333333
65,4.266666666666667,0.4501831501831502,0.4375
66,4.333333333333333,0.4192307692307692,0.4166666666666667
67,4.4,0.5205128205128204,0.4166666666666667
68,4.466666666666667,0.5205128205128204,0.4375
69,4.533333333333333,0.5136752136752136,0.4166666666666667
70,4.6,0.4794871794871795,0.3958333333333333
71,4.666666666666667,0.4923076923076923,0.4584560488101805
72,4.733333333333333,0.4816239316239316,0.4375
73,4.8,0.4999999999999999,0.4375
74,4.866666666666666,0.4538461538461538,0.4166666666666667
75,4.933333333333334,0.4666666666666667,0.4375
76,5.0,0.4725427350427351,0.4166666666666667
77,5.066666666666666,0.4517094017094017,0.42
78,5.133333333333333,0.4999999999999999,0.4166666666666667
79,5.2,0.4647435897435898,0.3958333333333333
80,5.266666666666667,0.4722222222222222,0.4347826086956521
81,5.333333333333333,0.4999999999999999,0.4166666666666667
82,5.4,0.5128205128205128,0.4
83,5.466666666666667,0.5083333333333333,0.4
84,5.533333333333333,0.4999999999999999,0.4347826086956521
85,5.6,0.5044871794871795,0.461653651684778
86,5.666666666666667,0.4916666666666666,0.4
87,5.733333333333333,0.4557692307692307,0.3963811998008426
88,5.8,0.4736111111111111,0.38
89,5.866666666666666,0.4916666666666666,0.4
90,5.933333333333334,0.4864316239316239,0.4205259518088089
91,6.0,0.4472222222222222,0.3960375662730495
92,6.066666666666666,0.475,0.3958333333333333
93,6.133333333333333,0.4555555555555555,0.3958333333333333
94,6.2,0.5083333333333333,0.3963811998008426
95,6.266666666666667,0.4916666666666666,0.38
96,6.333333333333333,0.5264957264957264,0.4380205082187664
97,6.4,0.4916666666666666,0.3958333333333333
98,6.466666666666667,0.5041666666666667,0.4002059150403191
99,6.533333333333333,0.4875,0.3960375662730495
100,6.6,0.4822115384615384,0.417187174885433
101,6.666666666666667,0.4801282051282051,0.3960375662730495
102,6.733333333333333,0.475,0.3802218958658833
103,6.8,0.4794871794871795,0.4001796721074812
104,6.866666666666666,0.4730769230769231,0.4168528386291401
105,6.933333333333334,0.4769230769230769,0.3958333333333333
106,7.0,0.4602564102564102,0.3963811998008426
107,7.066666666666666,0.5142094017094017,0.4376407764540899
108,7.133333333333333,0.4858974358974359,0.4380205082187664
109,7.2,0.5019230769230769,0.4168255040979992
110,7.266666666666667,0.4538461538461538,0.417187174885433
111,7.333333333333333,0.4923076923076923,0.3996803834887157
112,7.399999999999999,0.4878205128205128,0.4375
113,7.466666666666667,0.4923076923076923,0.417187174885433
114,7.533333333333333,0.4543803418803419,0.375
115,7.6,0.4878205128205128,0.4166666666666667
116,7.666666666666667,0.5277777777777777,0.4380205082187664
117,7.733333333333333,0.4878205128205128,0.4375
118,7.8,0.4602564102564102,0.4166666666666667
119,7.866666666666666,0.4916666666666666,0.4166666666666667
120,7.933333333333334,0.4538461538461538,0.4166666666666667
121,8.0,0.4923076923076923,0.4375
122,8.066666666666666,0.4794871794871795,0.3958333333333333
123,8.133333333333333,0.4878205128205128,0.4172145331341759
124,8.2,0.4916666666666666,0.38
125,8.266666666666666,0.4801282051282051,0.38
