Frame,time,Openness,MAR
1,0.0,0.4430402930402931,0.4166666666666667
2,0.0666666666666666,0.4860805860805861,0.4404985731716179
3,0.1333333333333333,0.5142857142857142,0.4276166918749959
4,0.2,0.4479591836734694,0.44
5,0.2666666666666666,0.4153846153846154,0.4791666666666667
6,0.3333333333333333,0.4559523809523809,0.4797449245274989
7,0.4,0.4956349206349206,0.5
8,0.4666666666666667,0.4938775510204081,0.4560908549012228
9,0.5333333333333333,0.4224489795918366,0.5032478960012632
10,0.6,0.4887755102040815,0.4788325563139227
11,0.6666666666666666,0.4964285714285714,0.437120719477904
12,0.7333333333333333,0.4726844583987441,0.4132918617086213
13,0.8,0.4857142857142857,0.4343722427630694
14,0.8666666666666667,0.4777210884353741,0.4212192663680229
15,0.9333333333333332,0.4530612244897959,0.3915732495704678
16,1.0,0.4845238095238095,0.4425819302314404
17,1.0666666666666669,0.5083333333333333,0.4783806142063204
18,1.1333333333333333,0.4777210884353741,0.4130434782608695
19,1.2,0.4194139194139194,0.4184189305501776
20,1.2666666666666666,0.4581632653061224,0.4343722427630694
21,1.3333333333333333,0.4530612244897959,0.4560908549012228
22,1.4,0.4904761904761904,0.4380782578608322
23,1.4666666666666666,0.4476190476190475,0.4401021415979978
24,1.5333333333333332,0.4497645211930927,0.460218130454479
25,1.6,0.4206349206349206,0.4414590424476734
26,1.6666666666666667,0.4904761904761904,0.456693684894595
27,1.7333333333333334,0.4999999999999999,0.4132564606182881
28,1.8,0.3446428571428572,0.4320399617969835
29,1.8666666666666667,0.4345238095238095,0.41322477779186
30,1.9333333333333331,0.4849206349206349,0.4353542954443575
31,2.0,0.4916666666666666,0.4136468777678249
32,2.0666666666666664,0.4599206349206349,0.4093361313376585
33,2.1333333333333333,0.3714285714285714,0.4168832036753464
34,2.2,0.4666666666666667,0.4249274152361958
35,2.2666666666666666,0.5015873015873016,0.4132564606182881
36,2.333333333333333,0.4460317460317459,0.3915732495704678
37,2.4,0.4888888888888889,0.4222526043218321
38,2.466666666666667,0.4066849816849817,0.4136468777678249
39,2.533333333333333,0.419047619047619,0.3915732495704678
40,2.6,0.4285714285714285,0.4210625993130996
41,2.6666666666666665,0.4404761904761904,0.391304347826087
42,2.7333333333333334,0.4675824175824176,0.4222526043218321
43,2.8,0.4857142857142857,0.3964115911941655
44,2.8666666666666667,0.4896520146520146,0.3964115911941655
45,2.933333333333333,0.4896520146520146,0.3964115911941655
46,3.0,0.4597985347985349,0.3964115911941655
47,3.0666666666666664,0.4726190476190476,0.4320029548120119
48,3.1333333333333333,0.4420068027210883,0.3964115911941655
49,3.2,0.4785714285714286,0.3964115911941655
50,3.2666666666666666,0.5083333333333333,0.3954901747657227
51,3.333333333333333,0.5275641025641027,0.3915732495704678
52,3.4,0.473992673992674,0.4046898994336383
53,3.466666666666667,0.4758241758241758,0.4353542954443575
54,3.533333333333333,0.3874542124542124,0.4226515204281096
55,3.6,0.4440345368916797,0.3960679313192558
56,3.6666666666666665,0.4011904761904762,0.3964115911941655
57,3.733333333333333,0.5032967032967033,0.3755782578608322
58,3.8,0.5214285714285714,0.4172145331341759
59,3.8666666666666663,0.4845238095238095,0.3755782578608322
60,3.933333333333333,0.4702380952380953,0.3960375662730495
61,4.0,0.5142857142857142,0.3954901747657227
62,4.066666666666666,0.4241496598639455,0.3746749024096319
63,4.133333333333333,0.5017094017094017,0.4163054471218133
64,4.2,0.4841880341880342,0.4002059150403191
65,4.266666666666667,0.4790947148090005,0.4002059150403191
66,4.333333333333333,0.4479591836734694,0.4163054471218133
67,4.4,0.425,0.3802218958658833
68,4.466666666666667,0.4807256235827664,0.3996803834887157
69,4.533333333333333,0.4624149659863945,0.4196644026631515
70,4.6,0.4420722135007849,0.4168528386291401
71,4.666666666666667,0.3923076923076923,0.4136151650095749
72,4.733333333333333,0.3961538461538461,0.3755782578608322
73,4.8,0.4818681318681319,0.3960375662730495
74,4.866666666666666,0.4217948717948718,0.3960375662730495
75,4.933333333333334,0.51,0.437120719477904
76,5.0,0.410989010989011,0.4168528386291401
77,5.066666666666666,0.4366300366300366,0.3960375662730495
78,5.133333333333333,0.4739316239316239,0.3960375662730495
79,5.2,0.4457264957264956,0.4172145331341759
80,5.266666666666667,0.4794871794871795,0.4380205082187664
81,5.333333333333333,0.4428571428571428,0.4172145331341759
82,5.4,0.441941391941392,0.417187174885433
83,5.466666666666667,0.4039377289377289,0.4136151650095749
84,5.533333333333333,0.4164311878597592,0.417187174885433
85,5.6,0.4420722135007849,0.4166666666666667
86,5.666666666666667,0.4752747252747253,0.4166666666666667
87,5.733333333333333,0.4607142857142857,0.4172145331341759
88,5.8,0.4113291470434327,0.437120719477904
89,5.866666666666666,0.4488095238095238,0.3964115911941655
90,5.933333333333334,0.4036106750392464,0.3958333333333333
91,6.0,0.4632653061224489,0.3919077473330423
92,6.066666666666666,0.4845238095238095,0.4168528386291401
93,6.133333333333333,0.4581632653061224,0.4172145331341759
94,6.2,0.4428571428571429,0.4376407764540899
95,6.266666666666667,0.4146978021978022,0.3996803834887157
96,6.333333333333333,0.3571428571428571,0.4172145331341759
97,6.4,0.5214285714285714,0.3963811998008426
98,6.466666666666667,0.4547619047619046,0.3755782578608322
99,6.533333333333333,0.4785714285714286,0.3960375662730495
100,6.6,0.4619047619047619,0.4349433899300134
101,6.666666666666667,0.4785714285714286,0.4172145331341759
102,6.733333333333333,0.485042735042735,0.3963811998008426
103,6.8,0.419047619047619,0.4005259518088089
104,6.866666666666666,0.4437728937728937,0.4166666666666667
105,6.933333333333334,0.4628205128205128,0.4254748067435226
106,7.0,0.4785714285714286,0.4005259518088089
107,7.066666666666666,0.4726190476190476,0.4172145331341759
108,7.133333333333333,0.5023809523809524,0.4349433899300134
109,7.2,0.4785714285714286,0.375252658963165
110,7.266666666666667,0.3844017094017094,0.3960375662730495
111,7.333333333333333,0.3967261904761904,0.3963811998008426
112,7.399999999999999,0.4636904761904761,0.3960375662730495
113,7.466666666666667,0.5285714285714285,0.3963811998008426
114,7.533333333333333,0.4714285714285715,0.3960375662730495
115,7.6,0.4734126984126984,0.4172145331341759
116,7.666666666666667,0.4369047619047618,0.3963811998008426
117,7.733333333333333,0.5083333333333333,0.3958333333333333
118,7.8,0.4607142857142857,0.4088102230562708
119,7.866666666666666,0.4913919413919413,0.3963811998008426
120,7.933333333333334,0.5152014652014651,0.375
121,8.0,0.4794871794871795,0.3960375662730495
122,8.066666666666666,0.4602564102564102,0.3954901747657227
123,8.133333333333333,0.4671245421245422,0.3963811998008426
124,8.2,0.473015873015873,0.3963811998008426
125,8.266666666666666,0.4452991452991453,0.3963811998008426
126,8.333333333333334,0.5083333333333333,0.417187174885433
127,8.4,0.4535714285714284,0.3963811998008426
128,8.466666666666667,0.3478021978021978,0.417187174885433
129,8.533333333333333,0.4476190476190475,0.3963811998008426
130,8.6,0.4388888888888888,0.3963811998008426
131,8.666666666666666,0.5214285714285714,0.3963811998008426
132,8.733333333333333,0.4773809523809524,0.3805259518088089
133,8.8,0.4371794871794871,0.4252961158827728
134,8.866666666666667,0.4735347985347986,0.3805259518088089
135,8.933333333333334,0.4849206349206349,0.3958333333333333
136,9.0,0.4492063492063492,0.4204996878900157
137,9.066666666666666,0.4785714285714286,0.4204996878900157
138,9.133333333333333,0.4785714285714286,0.4353542954443575
139,9.2,0.4471742543171115,0.3960375662730495
140,9.266666666666666,0.4785714285714286,0.3963811998008426
141,9.333333333333334,0.4966117216117215,0.41322477779186
142,9.4,0.4514652014652014,0.3960375662730495
143,9.466666666666669,0.4428571428571428,0.3960375662730495
144,9.533333333333331,0.4395604395604395,0.3954901747657227
145,9.6,0.4671245421245422,0.4172145331341759
146,9.666666666666666,0.4301282051282051,0.4136468777678249
147,9.733333333333333,0.5038461538461538,0.3963811998008426
148,9.8,0.4682539682539683,0.3963811998008426
149,9.866666666666667,0.479029304029304,0.4168255040979992
150,9.933333333333334,0.4071428571428572,0.4005259518088089
151,10.0,0.4515873015873016,0.4136151650095749
152,10.066666666666666,0.4497252747252746,0.3960375662730495
153,10.133333333333333,0.5181318681318681,0.3963811998008426
154,10.2,0.4462585034013606,0.3960375662730495
155,10.266666666666666,0.4752747252747253,0.417187174885433
156,10.333333333333334,0.4619047619047619,0.3963811998008426
157,10.4,0.4488095238095238,0.417187174885433
158,10.466666666666669,0.4616300366300366,0.4163054471218133
159,10.533333333333331,0.4556776556776556,0.4163054471218133
160,10.6,0.4301282051282051,0.3958333333333333
161,10.666666666666666,0.4752747252747253,0.3954901747657227
162,10.733333333333333,0.4514652014652014,0.3958333333333333
163,10.8,0.4752747252747253,0.3954901747657227
164,10.866666666666667,0.4556776556776556,0.3958333333333333
165,10.933333333333334,0.4395604395604395,0.3954901747657227
166,11.0,0.4119505494505495,0.3963811998008426
167,11.066666666666666,0.2796245421245421,0.3960375662730495
168,11.133333333333333,0.403021978021978,0.417187174885433
169,11.2,0.4675824175824176,0.417187174885433
170,11.266666666666666,0.4488095238095238,0.3954901747657227
171,11.333333333333334,0.3993589743589744,0.4163054471218133
172,11.4,0.4428571428571428,0.3958333333333333
173,11.466666666666669,0.4514652014652014,0.37969636431428
174,11.533333333333331,0.4455128205128205,0.3958333333333333
175,11.6,0.4336080586080585,0.4
176,11.666666666666666,0.4666666666666666,0.4163054471218133
177,11.733333333333333,0.4675824175824176,0.375
178,11.8,0.4607142857142857,0.3958333333333333
179,11.866666666666667,0.4785714285714286,0.3958333333333333
180,11.933333333333334,0.4693223443223444,0.3954901747657227
181,12.0,0.4455128205128205,0.3954901747657227
182,12.066666666666666,0.4857142857142857,0.4126536306249159
183,12.133333333333333,0.4488095238095238,0.4136151650095749
184,12.2,0.441941391941392,0.3960375662730495
185,12.266666666666666,0.4916666666666666,0.3958333333333333
186,12.333333333333334,0.4462585034013606,0.37969636431428
187,12.4,0.4581632653061224,0.3954901747657227
188,12.466666666666669,0.4382783882783882,0.3963811998008426
189,12.533333333333331,0.4594017094017095,0.4166666666666667
190,12.6,0.4735347985347986,0.4166666666666667
191,12.666666666666666,0.4471742543171115,0.3996803834887157
192,12.733333333333333,0.4726190476190476,0.3960375662730495
193,12.8,0.4595238095238095,0.4130434782608695
194,12.866666666666667,0.4799450549450549,0.3958333333333333
195,12.933333333333334,0.4916666666666666,0.3954901747657227
196,13.0,0.4812271062271062,0.4163054471218133
197,13.066666666666666,0.4547619047619047,0.4166666666666667
198,13.133333333333333,0.4488095238095238,0.3958333333333333
199,13.2,0.4666666666666666,0.4130434782608695
200,13.266666666666666,0.4857142857142857,0.3954901747657227
201,13.333333333333334,0.4790947148090005,0.4002059150403191
202,13.4,0.4432234432234432,0.3954901747657227
203,13.466666666666669,0.484065934065934,0.3954901747657227
204,13.533333333333331,0.4706349206349207,0.3996803834887157
205,13.6,0.4488095238095237,0.3963811998008426
206,13.666666666666666,0.4404761904761904,0.3960375662730495
207,13.733333333333333,0.4845238095238095,0.4172145331341759
208,13.8,0.4557692307692307,0.3954901747657227
209,13.866666666666667,0.4675824175824176,0.4163054471218133
210,13.933333333333334,0.4209523809523809,0.3802218958658833
211,14.0,0.4428571428571429,0.4172145331341759
212,14.066666666666666,0.4928571428571428,0.3958333333333333
213,14.133333333333333,0.419047619047619,0.3958333333333333
214,14.2,0.4476190476190475,0.4249274152361958
215,14.266666666666666,0.4373015873015872,0.4204996878900157
216,14.333333333333334,0.478968253968254,0.4204996878900157
217,14.4,0.4497252747252746,0.4172145331341759
218,14.466666666666669,0.5214285714285714,0.3958333333333333
219,14.533333333333331,0.3906593406593406,0.4166666666666667
220,14.6,0.3683760683760683,0.4005259518088089
221,14.666666666666666,0.4675213675213676,0.3958333333333333
222,14.733333333333333,0.4739316239316239,0.4130434782608695
223,14.8,0.4816239316239316,0.4
224,14.866666666666667,0.5142857142857142,0.437120719477904
225,14.933333333333334,0.4688034188034188,0.4347826086956521
226,15.0,0.4849206349206349,0.4126536306249159
227,15.066666666666666,0.4714285714285715,0.4130434782608695
228,15.133333333333333,0.3916666666666666,0.38
229,15.2,0.4752747252747253,0.3954901747657227
230,15.266666666666666,0.4752747252747253,0.3958333333333333
