Frame,EAR,MAR
1,0.3648181702887657,0.3848113351542806
2,0.3995672585046655,0.44393953363355754
3,0.3648181702887657,0.42228701213611175
4,0.3840489395195349,0.40402789620488283
5,0.36677342730180973,0.4232008577810161
6,0.34703285748477575,0.42013994321533393
7,0.40141072760149166,0.40311288741492746
8,0.3834824944236852,0.42228701213611175
9,0.36861539529568377,0.38906280086086187
10,0.3840489395195349,0.40400506014936555
11,0.36672239170401155,0.42322162119996776
12,0.3485212620311089,0.42228701213611175
13,0.36038804835735094,0.4001796721074812
14,0.3872797194306033,0.44012396238976975
15,0.42005859447828164,0.4235345392620892
16,0.38784616452645304,0.3848113351542806
17,0.3648181702887657,0.4196644026631515
18,0.3292904928003396,0.4004996878900158
19,0.3653846153846154,0.42049968789001574
20,0.38171586341663566,0.4404759208325728
21,0.3076923076923077,0.4004996878900158
22,0.3834824944236852,0.39968038348871576
23,0.38594755202299397,0.41630544712181333
24,0.3840489395195349,0.41630544712181333
25,0.3792412472118426,0.41630544712181333
26,0.20797351648384163,0.39968038348871576
27,0.12478410989030497,0.42016369128191694
28,0.1871401831505083,0.40881022305627085
29,0.25921887304828983,0.41721453313417595
30,0.32288023639008323,0.41718717488543305
31,0.3199371135536338,0.41630544712181333
32,0.3321819194149599,0.4376407764540899
33,0.33787816834587625,0.42016369128191694
34,0.39511369963434995,0.44012396238976975
35,0.35359095970747995,0.4376407764540899
36,0.3485212620311089,0.41721453313417595
37,0.38594755202299397,0.41630544712181333
38,0.4019771726973414,0.41630544712181333
39,0.34325344038894656,0.4462627445684724
40,0.34172372422243136,0.4376407764540899
41,0.3199371135536338,0.41682550409799923
42,0.33275762637414663,0.41630544712181333
43,0.342754264272368,0.41682550409799923
44,0.32504879642969053,0.4457426875922865
45,0.36198503350313715,0.4376407764540899
46,0.3440911400996941,0.437120719477904
47,0.3125,0.39638119980084263
48,0.23218763440401619,0.3960375662730495
49,0.18685232967091492,0.39968038348871576
50,0.2587870928288998,0.4005259518088089
51,0.3125,0.41718717488543305
52,0.33531346781217497,0.4376407764540899
53,0.3582097076786913,0.41682550409799923
54,0.3224201070556132,0.41682550409799923
55,0.34325344038894656,0.4376407764540899
56,0.3430658993943315,0.41630544712181333
57,0.3311977793431323,0.41685283862914013
58,0.36100669740382396,0.437120719477904
59,0.3311977793431323,0.41630544712181333
60,0.3437984314657837,0.41630544712181333
61,0.36095449345320063,0.4284413430546923
62,0.34806113269663885,0.41721453313417595
63,0.36095449345320063,0.42016369128191694
64,0.34172372422243136,0.39968038348871576
65,0.34806113269663885,0.3960375662730495
66,0.34806113269663885,0.437120719477904
67,0.36153905950806026,0.41630544712181333
68,0.3457006900771664,0.4462627445684724
69,0.3288303634658696,0.37969636431428
70,0.3451342449813167,0.39968038348871576
71,0.3451342449813167,0.37969636431428
72,0.36344328092330613,0.3954901747657227
73,0.34760491149241224,0.3802218958658833
74,0.34564404556758144,0.3960375662730495
75,0.3443648765616334,0.4002059150403191
76,0.3437984314657837,0.37969636431428
77,0.34626909797687927,0.4284413430546923
78,0.3288303634658696,0.39968038348871576
79,0.3288373367236599,0.41682550409799923
80,0.2563181109070075,0.43964842183758734
81,0.13338375090260515,0.3802218958658833
82,0.14374695561145479,0.4001796721074812
83,0.1773334693270711,0.4196644026631515
84,0.23707705097412424,0.37969636431428
85,0.31448013447884166,0.3954901747657227
86,0.30562960163815567,0.4196644026631515
87,0.3224929549916622,0.44014771045635276
88,0.3091464381584206,0.4376407764540899
89,0.35549913081642326,0.41630544712181333
90,0.34172372422243136,0.41630544712181333
91,0.37684506683471786,0.4380205082187664
92,0.3582097076786913,0.41718717488543305
93,0.32832056287960487,0.42049968789001574
94,0.3537811219991642,0.437120719477904
95,0.3827990683274507,0.4166666666666667
96,0.34670476341128864,0.437120719477904
97,0.34670476341128864,0.4404759208325728
98,0.3624275651101308,0.42049968789001574
99,0.34325344038894656,0.42
100,0.331190806085342,0.4196644026631515
101,0.35614680114550834,0.44
102,0.3298138810301745,0.43964842183758734
103,0.36198503350313715,0.43964842183758734
104,0.34172372422243136,0.4196644026631515
105,0.384650624881818,0.42049968789001574
106,0.36672239170401155,0.41630544712181333
107,0.3648181702887657,0.4004996878900158
108,0.3811398597153016,0.4284413430546923
109,0.3742803663010166,0.42016369128191694
110,0.36861539529568377,0.4002059150403191
111,0.401973193048635,0.41682550409799923
112,0.3499031006905129,0.42013994321533393
113,0.36507029128658475,0.44012396238976975
114,0.3992252611449483,0.42013994321533393
115,0.38594755202299397,0.44012396238976975
116,0.36285871486844645,0.43907312771317714
117,0.3457006900771664,0.42013994321533393
118,0.38784616452645304,0.44012396238976975
119,0.38594755202299397,0.40400506014936555
120,0.3288303634658696,0.42322162119996776
121,0.34558740105799646,0.42276434311324834
122,0.3648181702887657,0.40400506014936555
123,0.3635156342358029,0.4196644026631515
124,0.3474860135614555,0.42322162119996776
125,0.342754264272368,0.42322162119996776
126,0.34531010571039633,0.40400506014936555
127,0.36671678279222475,0.42322162119996776
128,0.3830384722187607,0.40354778206264613
129,0.3635156342358029,0.43964842183758734
130,0.36723525741782315,0.40400506014936555
131,0.3288303634658696,0.39968038348871576
132,0.3499031006905129,0.40400506014936555
133,0.19996069597102112,0.3843312210120439
134,0.14803340246155938,0.42013994321533393
135,0.14983412062736598,0.39968038348871576
136,0.1456174432236383,0.4001796721074812
137,0.24956821978060995,0.42276434311324834
138,0.2615510202732573,0.42322162119996776
139,0.2906591794880899,0.43964842183758734
140,0.3224201070556132,0.41630544712181333
141,0.3224929549916622,0.40400506014936555
142,0.339167882784403,0.40400506014936555
143,0.339167882784403,0.4191368221424547
144,0.34172372422243136,0.41718717488543305
145,0.34172372422243136,0.4196644026631515
146,0.34172372422243136,0.43964842183758734
147,0.34172372422243136,0.39968038348871576
148,0.3440911400996941,0.4001796721074812
149,0.36285871486844645,0.41682550409799923
150,0.34311253613962567,0.437120719477904
151,0.36095449345320063,0.44012396238976975
152,0.36095449345320063,0.4001796721074812
153,0.34172372422243136,0.44012396238976975
154,0.36285871486844645,0.4001796721074812
155,0.339167882784403,0.39968038348871576
156,0.34172372422243136,0.4001796721074812
157,0.38377164417193477,0.4196644026631515
158,0.38480218422187135,0.44012396238976975
159,0.3851138193438349,0.4196644026631515
160,0.38480218422187135,0.42013994321533393
161,0.3034213648513002,0.44012396238976975
162,0.1648696513942099,0.4196644026631515
163,0.10816745396069932,0.40400506014936555
164,0.15044657447113297,0.44012396238976975
165,0.21663220078475354,0.4196644026631515
166,0.25294900436745116,0.39968038348871576
167,0.2836907667091128,0.3954901747657227
168,0.31142054945152486,0.37969636431428
169,0.3386580821981383,0.4204759208325728
170,0.3224929549916622,0.4004996878900158
171,0.32307752104652177,0.39968038348871576
172,0.3199371135536338,0.4196644026631515
173,0.34172372422243136,0.42013994321533393
174,0.34172372422243136,0.44792607361036263
175,0.34172372422243136,0.43964842183758734
176,0.34362794563767723,0.39968038348871576
177,0.36198503350313715,0.39968038348871576
178,0.36095449345320063,0.42016369128191694
179,0.36038804835735094,0.41682550409799923
180,0.34172372422243136,0.39968038348871576
181,0.35614680114550834,0.4196644026631515
182,0.34172372422243136,0.39968038348871576
183,0.36198503350313715,0.4196644026631515
